Doc No		Score
AP890318-0109  0.02122933166612635
AP890416-0062  0.02122933166612635
AP890318-0120  0.02122933166612635
AP890420-0199  0.02122933166612635
AP890417-0102  0.02122933166612635
AP890211-0122  0.019902498436993453
AP890210-0230  0.019902498436993453
AP890211-0123  0.019902498436993453
AP890116-0062  0.019902498436993453
AP891007-0080  0.019902498436993453
AP890111-0003  0.019902498436993453
AP890105-0098  0.019902498436993453
AP891031-0059  0.019902498436993453
AP890105-0077  0.019902498436993453
AP890112-0212  0.019902498436993453
AP890112-0005  0.019902498436993453
AP890116-0026  0.019902498436993453
AP890116-0038  0.019902498436993453
AP891101-0207  0.019902498436993453
AP890111-0028  0.019902498436993453
AP890113-0053  0.019902498436993453
AP890202-0176  0.019902498436993453
AP891103-0042  0.019902498436993453
AP890125-0044  0.019902498436993453
AP891006-0057  0.019902498436993453
AP890111-0055  0.019902498436993453
AP891010-0126  0.019902498436993453
AP891103-0084  0.019902498436993453
AP891006-0157  0.019902498436993453
AP890119-0169  0.019902498436993453
AP891106-0136  0.019902498436993453
AP891028-0061  0.019902498436993453
AP890202-0100  0.019902498436993453
AP891010-0097  0.019902498436993453
AP891107-0210  0.019902498436993453
AP890129-0081  0.019902498436993453
AP890113-0210  0.019902498436993453
AP891020-0095  0.019902498436993453
AP890130-0126  0.019902498436993453
AP890130-0110  0.019902498436993453
AP890202-0222  0.019902498436993453
AP890117-0193  0.019902498436993453
AP891106-0053  0.019902498436993453
AP890120-0198  0.019902498436993453
AP891009-0017  0.019902498436993453
AP891106-0052  0.019902498436993453
AP890124-0012  0.019902498436993453
AP890120-0205  0.019902498436993453
AP891017-0200  0.019902498436993453
AP891003-0130  0.019902498436993453
AP890111-0165  0.019902498436993453
AP891003-0121  0.019902498436993453
AP890203-0155  0.019902498436993453
AP890203-0176  0.019902498436993453
AP890109-0012  0.019902498436993453
AP890109-0234  0.019902498436993453
AP890126-0203  0.019902498436993453
AP890126-0206  0.019902498436993453
AP891102-0157  0.019902498436993453
AP891102-0137  0.019902498436993453
AP891004-0225  0.019902498436993453
AP890202-0078  0.019902498436993453
AP891027-0212  0.019902498436993453
AP890124-0102  0.019902498436993453
AP890208-0134  0.019902498436993453
AP890103-0027  0.019902498436993453
AP891107-0084  0.019902498436993453
AP890117-0155  0.019902498436993453
AP890209-0011  0.019902498436993453
AP891027-0089  0.019902498436993453
AP891109-0167  0.019902498436993453
AP891109-0098  0.019902498436993453
AP890130-0059  0.019902498436993453
AP890114-0146  0.019902498436993453
AP891107-0017  0.019902498436993453
AP891004-0183  0.019902498436993453
AP890125-0213  0.019902498436993453
AP890206-0112  0.019902498436993453
AP890101-0004  0.019902498436993453
AP890209-0088  0.019902498436993453
AP890209-0082  0.019902498436993453
AP890118-0206  0.019902498436993453
AP891109-0077  0.019902498436993453
AP891002-0088  0.019902498436993453
AP891002-0026  0.019902498436993453
AP891027-0176  0.019902498436993453
AP890118-0236  0.019902498436993453
AP890118-0238  0.019902498436993453
AP890205-0027  0.019902498436993453
AP891027-0118  0.019902498436993453
AP890205-0058  0.019902498436993453
AP891027-0129  0.019902498436993453
AP890203-0073  0.019902498436993453
AP890118-0184  0.019902498436993453
AP890114-0114  0.019902498436993453
AP890114-0112  0.019902498436993453
AP890125-0113  0.019902498436993453
AP890125-0127  0.019902498436993453
AP890929-0026  0.019902498436993453
AP890201-0077  0.019902498436993453
AP890103-0108  0.019902498436993453
AP891018-0165  0.019902498436993453
AP890104-0187  0.019902498436993453
AP890209-0172  0.019902498436993453
AP891013-0072  0.019902498436993453
AP891027-0063  0.019902498436993453
AP891027-0071  0.019902498436993453
AP891002-0142  0.019902498436993453
AP891013-0063  0.019902498436993453
AP890928-0164  0.019902498436993453
AP890126-0087  0.019902498436993453
AP890118-0086  0.019902498436993453
AP890118-0064  0.019902498436993453
AP890118-0075  0.019902498436993453
AP891024-0001  0.019902498436993453
AP890126-0021  0.019902498436993453
AP890110-0057  0.019902498436993453
AP891105-0002  0.019902498436993453
AP891021-0160  0.019902498436993453
AP891024-0083  0.019902498436993453
AP890123-0181  0.019902498436993453
AP890124-0127  0.019902498436993453
AP890123-0171  0.019902498436993453
AP890127-0099  0.019902498436993453
AP890123-0194  0.019902498436993453
AP890118-0003  0.019902498436993453
AP891025-0034  0.019902498436993453
AP891021-0090  0.019902498436993453
AP890101-0034  0.019902498436993453
AP890202-0062  0.019902498436993453
AP891025-0091  0.019902498436993453
AP890103-0165  0.019902498436993453
AP890123-0126  0.019902498436993453
AP890109-0231  0.019902498436993453
AP891011-0117  0.019902498436993453
AP891011-0149  0.019902498436993453
AP891026-0216  0.019902498436993453
AP891011-0095  0.019902498436993453
AP890115-0015  0.019902498436993453
AP890929-0085  0.019902498436993453
AP890115-0046  0.019902498436993453
AP891018-0087  0.019902498436993453
AP890929-0071  0.019902498436993453
AP890115-0039  0.019902498436993453
AP890127-0208  0.019902498436993453
AP890107-0061  0.019902498436993453
AP890107-0080  0.019902498436993453
AP890107-0048  0.019902498436993453
AP890107-0038  0.019902498436993453
AP891102-0093  0.019902498436993453
AP891102-0081  0.019902498436993453
AP891011-0058  0.019902498436993453
AP891011-0006  0.019902498436993453
AP891011-0020  0.019902498436993453
AP891017-0014  0.019902498436993453
AP890213-0162  0.019902498436993453
AP890121-0117  0.019902498436993453
AP890102-0095  0.019902498436993453
AP890213-0125  0.019902498436993453
AP890208-0077  0.019902498436993453
AP891019-0185  0.019902498436993453
AP890102-0016  0.019902498436993453
AP891026-0135  0.019902498436993453
AP890102-0059  0.019902498436993453
AP890102-0049  0.019902498436993453
AP891029-0002  0.019902498436993453
AP890207-0207  0.019902498436993453
AP891016-0202  0.019902498436993453
AP891007-0004  0.019902498436993453
AP890110-0219  0.019902498436993453
AP891030-0143  0.019902498436993453
AP891030-0141  0.019902498436993453
AP891101-0080  0.019902498436993453
AP890120-0092  0.019902498436993453
AP891101-0063  0.019902498436993453
AP891019-0055  0.019902498436993453
AP891101-0053  0.019902498436993453
AP891019-0043  0.019902498436993453
AP891019-0099  0.019902498436993453
AP891101-0005  0.019902498436993453
AP891026-0020  0.019902498436993453
AP891026-0025  0.019902498436993453
AP891026-0016  0.019902498436993453
AP891016-0151  0.019902498436993453
AP891016-0168  0.019902498436993453
AP890131-0050  0.019902498436993453
AP891022-0029  0.019902498436993453
AP891026-0051  0.019902498436993453
AP891026-0081  0.019902498436993453
AP891103-0003  0.019902498436993453
AP891030-0080  0.019902498436993453
AP891030-0064  0.019902498436993453
AP891030-0062  0.019902498436993453
AP891023-0072  0.019902498436993453
AP891009-0124  0.019902498436993453
AP891030-0033  0.019902498436993453
AP891019-0104  0.019902498436993453
AP891028-0122  0.019902498436993453
AP891030-0002  0.019902498436993453
AP891104-0019  0.019902498436993453
AP891101-0192  0.019902498436993453
AP891022-0059  0.019902498436993453
AP891028-0140  0.019902498436993453
AP891109-0174  0.019902498436993453
AP890202-0138  0.019902498436993453
AP890117-0140  0.019902498436993453
AP890204-0167  0.019902498436993453
AP891103-0097  0.019902498436993453
AP890204-0131  0.019902498436993453
AP890612-0135  0.019349651258188078
AP890622-0095  0.019349651258188078
AP890516-0202  0.019349651258188078
AP890516-0185  0.019349651258188078
AP890523-0101  0.019349651258188078
AP890530-0142  0.019349651258188078
AP890628-0054  0.019349651258188078
AP890621-0051  0.019349651258188078
AP890516-0005  0.019349651258188078
AP890604-0025  0.019349651258188078
AP890607-0206  0.019349651258188078
AP890616-0100  0.019349651258188078
AP890605-0014  0.019349651258188078
AP890605-0020  0.019349651258188078
AP890615-0102  0.019349651258188078
AP890615-0183  0.019349651258188078
AP890613-0137  0.019349651258188078
AP890614-0083  0.019349651258188078
AP890527-0023  0.019349651258188078
AP890525-0179  0.019349651258188078
AP890518-0079  0.019349651258188078
AP890526-0183  0.019349651258188078
AP890626-0055  0.019349651258188078
AP890519-0084  0.019349651258188078
AP890516-0108  0.019349651258188078
AP890524-0061  0.019349651258188078
AP890530-0076  0.019349651258188078
AP890530-0051  0.019349651258188078
AP890523-0037  0.019349651258188078
AP890612-0176  0.01658541536416121
AP890612-0175  0.01658541536416121
AP890529-0114  0.01658541536416121
AP890516-0190  0.01658541536416121
AP890620-0166  0.01658541536416121
AP890601-0139  0.01658541536416121
AP890607-0144  0.01658541536416121
AP890617-0027  0.01658541536416121
AP890524-0150  0.01658541536416121
AP890528-0076  0.01658541536416121
AP890613-0188  0.01658541536416121
AP890528-0080  0.01658541536416121
AP890603-0085  0.01658541536416121
AP890603-0099  0.01658541536416121
AP890608-0011  0.01658541536416121
AP890602-0181  0.01658541536416121
AP890608-0120  0.01658541536416121
AP890615-0189  0.01658541536416121
AP890626-0184  0.01658541536416121
AP890608-0200  0.01658541536416121
AP890531-0176  0.01658541536416121
AP890524-0234  0.01658541536416121
AP890602-0094  0.01658541536416121
AP890517-0183  0.01658541536416121
AP890626-0123  0.01658541536416121
AP890527-0120  0.01658541536416121
AP890623-0072  0.01658541536416121
AP890609-0142  0.01658541536416121
AP890609-0182  0.01658541536416121
AP890616-0087  0.01658541536416121
AP890609-0098  0.01658541536416121
AP890520-0109  0.01658541536416121
AP890619-0044  0.01658541536416121
AP890620-0004  0.01658541536416121
AP890519-0158  0.01658541536416121
AP890626-0053  0.01658541536416121
AP890526-0090  0.01658541536416121
AP890610-0075  0.01658541536416121
AP890524-0041  0.01658541536416121
AP890530-0017  0.01658541536416121
AP891223-0133  0.016253707056877984
AP890920-0183  0.016253707056877984
AP890921-0059  0.016253707056877984
AP890912-0088  0.016253707056877984
AP891127-0092  0.016253707056877984
AP890816-0022  0.016253707056877984
AP890921-0038  0.016253707056877984
AP890828-0133  0.016253707056877984
AP891223-0089  0.016253707056877984
AP891211-0010  0.016253707056877984
AP890711-0199  0.016253707056877984
AP890720-0209  0.016253707056877984
AP890921-0041  0.016253707056877984
AP890921-0049  0.016253707056877984
AP891216-0106  0.016253707056877984
AP890924-0036  0.016253707056877984
AP890828-0114  0.016253707056877984
AP891127-0176  0.016253707056877984
AP891216-0125  0.016253707056877984
AP890814-0116  0.016253707056877984
AP891209-0118  0.016253707056877984
AP890925-0117  0.016253707056877984
AP890902-0055  0.016253707056877984
AP891209-0104  0.016253707056877984
AP890906-0050  0.016253707056877984
AP890814-0124  0.016253707056877984
AP890925-0004  0.016253707056877984
AP890709-0005  0.016253707056877984
AP890924-0009  0.016253707056877984
AP891209-0120  0.016253707056877984
AP890906-0093  0.016253707056877984
AP890920-0001  0.016253707056877984
AP891203-0029  0.016253707056877984
AP890810-0105  0.016253707056877984
AP890915-0062  0.016253707056877984
AP890824-0159  0.016253707056877984
AP890927-0061  0.016253707056877984
AP890906-0104  0.016253707056877984
AP890922-0207  0.016253707056877984
AP890927-0062  0.016253707056877984
AP891211-0043  0.016253707056877984
AP890906-0117  0.016253707056877984
AP890927-0071  0.016253707056877984
AP891127-0119  0.016253707056877984
AP890816-0179  0.016253707056877984
AP891223-0044  0.016253707056877984
AP890914-0014  0.016253707056877984
AP890920-0095  0.016253707056877984
AP890826-0141  0.016253707056877984
AP891216-0022  0.016253707056877984
AP891223-0050  0.016253707056877984
AP890920-0091  0.016253707056877984
AP890925-0123  0.016253707056877984
AP891216-0034  0.016253707056877984
AP890830-0042  0.016253707056877984
AP891223-0034  0.016253707056877984
AP891223-0032  0.016253707056877984
AP890814-0150  0.016253707056877984
AP890813-0068  0.016253707056877984
AP891216-0056  0.016253707056877984
AP890813-0019  0.016253707056877984
AP890925-0124  0.016253707056877984
AP890814-0162  0.016253707056877984
AP891216-0078  0.016253707056877984
AP890920-0078  0.016253707056877984
AP890920-0076  0.016253707056877984
AP890920-0079  0.016253707056877984
AP890711-0183  0.016253707056877984
AP890711-0181  0.016253707056877984
AP891217-0009  0.016253707056877984
AP890915-0072  0.016253707056877984
AP890926-0013  0.016253707056877984
AP890926-0011  0.016253707056877984
AP890923-0143  0.016253707056877984
AP890815-0109  0.016253707056877984
AP891115-0178  0.016253707056877984
AP890803-0003  0.016253707056877984
AP890912-0005  0.016253707056877984
AP890826-0126  0.016253707056877984
AP890926-0084  0.016253707056877984
AP890717-0077  0.016253707056877984
AP890826-0124  0.016253707056877984
AP890810-0161  0.016253707056877984
AP890815-0150  0.016253707056877984
AP890630-0170  0.016253707056877984
AP890711-0127  0.016253707056877984
AP890717-0055  0.016253707056877984
AP890803-0025  0.016253707056877984
AP890815-0197  0.016253707056877984
AP890813-0010  0.016253707056877984
AP891224-0005  0.016253707056877984
AP890829-0158  0.016253707056877984
AP891118-0103  0.016253707056877984
AP890717-0032  0.016253707056877984
AP890807-0118  0.016253707056877984
AP891217-0047  0.016253707056877984
AP890811-0059  0.016253707056877984
AP890717-0044  0.016253707056877984
AP891118-0138  0.016253707056877984
AP890816-0054  0.016253707056877984
AP890628-0088  0.016253707056877984
AP891217-0063  0.016253707056877984
AP891217-0069  0.016253707056877984
AP891217-0060  0.016253707056877984
AP891211-0069  0.016253707056877984
AP890925-0135  0.016253707056877984
AP891114-0257  0.016253707056877984
AP891214-0208  0.016253707056877984
AP890814-0005  0.016253707056877984
AP890814-0003  0.016253707056877984
AP890703-0047  0.016253707056877984
AP890816-0055  0.016253707056877984
AP890703-0059  0.016253707056877984
AP891114-0192  0.016253707056877984
AP891124-0050  0.016253707056877984
AP890807-0077  0.016253707056877984
AP891224-0022  0.016253707056877984
AP890803-0050  0.016253707056877984
AP891114-0208  0.016253707056877984
AP891211-0223  0.016253707056877984
AP890807-0058  0.016253707056877984
AP890826-0097  0.016253707056877984
AP891114-0155  0.016253707056877984
AP891122-0191  0.016253707056877984
AP890807-0055  0.016253707056877984
AP891211-0216  0.016253707056877984
AP891114-0141  0.016253707056877984
AP891122-0189  0.016253707056877984
AP891122-0188  0.016253707056877984
AP890725-0298  0.016253707056877984
AP890826-0098  0.016253707056877984
AP891114-0168  0.016253707056877984
AP890803-0068  0.016253707056877984
AP890811-0155  0.016253707056877984
AP890813-0059  0.016253707056877984
AP890729-0102  0.016253707056877984
AP890630-0186  0.016253707056877984
AP890729-0104  0.016253707056877984
AP891111-0062  0.016253707056877984
AP890918-0038  0.016253707056877984
AP890811-0140  0.016253707056877984
AP890820-0022  0.016253707056877984
AP891208-0076  0.016253707056877984
AP890802-0210  0.016253707056877984
AP890628-0120  0.016253707056877984
AP890814-0017  0.016253707056877984
AP890826-0055  0.016253707056877984
AP890925-0143  0.016253707056877984
AP890814-0032  0.016253707056877984
AP890920-0209  0.016253707056877984
AP890927-0155  0.016253707056877984
AP891124-0084  0.016253707056877984
AP891208-0038  0.016253707056877984
AP891215-0095  0.016253707056877984
AP890714-0068  0.016253707056877984
AP891215-0070  0.016253707056877984
AP890813-0012  0.016253707056877984
AP891215-0071  0.016253707056877984
AP890808-0055  0.016253707056877984
AP890811-0110  0.016253707056877984
AP891207-0085  0.016253707056877984
AP891207-0089  0.016253707056877984
AP890811-0109  0.016253707056877984
AP890628-0143  0.016253707056877984
AP890728-0113  0.016253707056877984
AP890719-0130  0.016253707056877984
AP890909-0047  0.016253707056877984
AP891226-0061  0.016253707056877984
AP890703-0114  0.016253707056877984
AP891226-0053  0.016253707056877984
AP890905-0058  0.016253707056877984
AP890909-0068  0.016253707056877984
AP891207-0068  0.016253707056877984
AP890719-0112  0.016253707056877984
AP890719-0122  0.016253707056877984
AP890810-0060  0.016253707056877984
AP890909-0056  0.016253707056877984
AP890921-0220  0.016253707056877984
AP890810-0063  0.016253707056877984
AP890703-0161  0.016253707056877984
AP890901-0126  0.016253707056877984
AP891207-0074  0.016253707056877984
AP890808-0021  0.016253707056877984
AP891226-0015  0.016253707056877984
AP891124-0168  0.016253707056877984
AP890818-0170  0.016253707056877984
AP890912-0162  0.016253707056877984
AP891207-0047  0.016253707056877984
AP891122-0073  0.016253707056877984
AP891124-0130  0.016253707056877984
AP890901-0157  0.016253707056877984
AP891124-0156  0.016253707056877984
AP890808-0072  0.016253707056877984
AP890904-0098  0.016253707056877984
AP890808-0081  0.016253707056877984
AP891122-0112  0.016253707056877984
AP891127-0040  0.016253707056877984
AP891127-0036  0.016253707056877984
AP891127-0038  0.016253707056877984
AP890717-0145  0.016253707056877984
AP890717-0115  0.016253707056877984
AP890909-0002  0.016253707056877984
AP890706-0066  0.016253707056877984
AP890921-0196  0.016253707056877984
AP890923-0091  0.016253707056877984
AP891207-0005  0.016253707056877984
AP890719-0058  0.016253707056877984
AP890719-0057  0.016253707056877984
AP890904-0046  0.016253707056877984
AP891226-0129  0.016253707056877984
AP891226-0118  0.016253707056877984
AP891226-0121  0.016253707056877984
AP890703-0298  0.016253707056877984
AP891211-0110  0.016253707056877984
AP891215-0176  0.016253707056877984
AP890805-0120  0.016253707056877984
AP890823-0136  0.016253707056877984
AP890725-0001  0.016253707056877984
AP891211-0177  0.016253707056877984
AP890805-0108  0.016253707056877984
AP891211-0170  0.016253707056877984
AP890904-0064  0.016253707056877984
AP891215-0151  0.016253707056877984
AP891120-0059  0.016253707056877984
AP891213-0080  0.016253707056877984
AP890915-0187  0.016253707056877984
AP890904-0007  0.016253707056877984
AP890909-0119  0.016253707056877984
AP891211-0187  0.016253707056877984
AP891211-0189  0.016253707056877984
AP890909-0140  0.016253707056877984
AP890909-0147  0.016253707056877984
AP891226-0079  0.016253707056877984
AP891226-0078  0.016253707056877984
AP890808-0162  0.016253707056877984
AP890808-0160  0.016253707056877984
AP891202-0085  0.016253707056877984
AP890724-0228  0.016253707056877984
AP890905-0112  0.016253707056877984
AP890804-0013  0.016253707056877984
AP890804-0015  0.016253707056877984
AP891112-0011  0.016253707056877984
AP891218-0129  0.016253707056877984
AP891120-0039  0.016253707056877984
AP890905-0179  0.016253707056877984
AP890831-0073  0.016253707056877984
AP890808-0120  0.016253707056877984
AP891109-0215  0.016253707056877984
AP890912-0116  0.016253707056877984
AP890901-0004  0.016253707056877984
AP890904-0032  0.016253707056877984
AP890911-0047  0.016253707056877984
AP890809-0106  0.016253707056877984
AP890831-0098  0.016253707056877984
AP890704-0154  0.016253707056877984
AP890702-0060  0.016253707056877984
AP890902-0124  0.016253707056877984
AP890905-0169  0.016253707056877984
AP890812-0124  0.016253707056877984
AP890731-0163  0.016253707056877984
AP890820-0010  0.016253707056877984
AP890901-0066  0.016253707056877984
AP891204-0144  0.016253707056877984
AP890704-0134  0.016253707056877984
AP890704-0103  0.016253707056877984
AP890908-0001  0.016253707056877984
AP890809-0161  0.016253707056877984
AP890704-0112  0.016253707056877984
AP890707-0078  0.016253707056877984
AP891204-0158  0.016253707056877984
AP890707-0075  0.016253707056877984
AP890724-0190  0.016253707056877984
AP890907-0188  0.016253707056877984
AP890724-0181  0.016253707056877984
AP890724-0183  0.016253707056877984
AP890907-0192  0.016253707056877984
AP890731-0111  0.016253707056877984
AP890707-0055  0.016253707056877984
AP891218-0178  0.016253707056877984
AP891120-0020  0.016253707056877984
AP891204-0127  0.016253707056877984
AP891204-0092  0.016253707056877984
AP891218-0165  0.016253707056877984
AP890908-0092  0.016253707056877984
AP890908-0090  0.016253707056877984
AP890712-0079  0.016253707056877984
AP890821-0142  0.016253707056877984
AP890821-0144  0.016253707056877984
AP890705-0093  0.016253707056877984
AP891204-0061  0.016253707056877984
AP890831-0199  0.016253707056877984
AP891202-0140  0.016253707056877984
AP891120-0029  0.016253707056877984
AP890728-0123  0.016253707056877984
AP891202-0117  0.016253707056877984
AP890925-0047  0.016253707056877984
AP890712-0014  0.016253707056877984
AP891204-0079  0.016253707056877984
AP890705-0075  0.016253707056877984
AP890705-0072  0.016253707056877984
AP890702-0013  0.016253707056877984
AP890702-0008  0.016253707056877984
AP890702-0006  0.016253707056877984
AP890902-0090  0.016253707056877984
AP890819-0044  0.016253707056877984
AP890907-0045  0.016253707056877984
AP890705-0038  0.016253707056877984
AP890905-0074  0.016253707056877984
AP890809-0140  0.016253707056877984
AP890902-0083  0.016253707056877984
AP890831-0154  0.016253707056877984
AP890902-0082  0.016253707056877984
AP890907-0096  0.016253707056877984
AP890708-0029  0.016253707056877984
AP891129-0095  0.016253707056877984
AP891126-0029  0.016253707056877984
AP891110-0004  0.016253707056877984
AP890925-0051  0.016253707056877984
AP891110-0012  0.016253707056877984
AP890708-0014  0.016253707056877984
AP890907-0079  0.016253707056877984
AP890712-0174  0.016253707056877984
AP890821-0001  0.016253707056877984
AP891214-0078  0.016253707056877984
AP890804-0127  0.016253707056877984
AP890926-0222  0.016253707056877984
AP890724-0003  0.016253707056877984
AP890701-0099  0.016253707056877984
AP891117-0091  0.016253707056877984
AP890712-0128  0.016253707056877984
AP890712-0138  0.016253707056877984
AP891113-0022  0.016253707056877984
AP891215-0038  0.016253707056877984
AP891117-0077  0.016253707056877984
AP890712-0102  0.016253707056877984
AP891208-0116  0.016253707056877984
AP891212-0156  0.016253707056877984
AP890801-0083  0.016253707056877984
AP890830-0094  0.016253707056877984
AP891113-0028  0.016253707056877984
AP890802-0113  0.016253707056877984
AP891117-0083  0.016253707056877984
AP890802-0128  0.016253707056877984
AP890705-0149  0.016253707056877984
AP890708-0081  0.016253707056877984
AP890801-0099  0.016253707056877984
AP890831-0206  0.016253707056877984
AP890705-0163  0.016253707056877984
AP890925-0078  0.016253707056877984
AP890714-0216  0.016253707056877984
AP891214-0030  0.016253707056877984
AP891215-0059  0.016253707056877984
AP890705-0100  0.016253707056877984
AP891215-0028  0.016253707056877984
AP890705-0119  0.016253707056877984
AP890714-0204  0.016253707056877984
AP890714-0200  0.016253707056877984
AP890802-0194  0.016253707056877984
AP890908-0103  0.016253707056877984
AP890908-0105  0.016253707056877984
AP891115-0163  0.016253707056877984
AP891121-0198  0.016253707056877984
AP890908-0145  0.016253707056877984
AP891113-0046  0.016253707056877984
AP890908-0141  0.016253707056877984
AP891110-0113  0.016253707056877984
AP890908-0147  0.016253707056877984
AP891125-0057  0.016253707056877984
AP891113-0048  0.016253707056877984
AP890629-0204  0.016253707056877984
AP890712-0267  0.016253707056877984
AP891125-0034  0.016253707056877984
AP890724-0175  0.016253707056877984
AP890724-0161  0.016253707056877984
AP891125-0091  0.016253707056877984
AP891119-0023  0.016253707056877984
AP890926-0135  0.016253707056877984
AP890629-0247  0.016253707056877984
AP890908-0162  0.016253707056877984
AP890926-0103  0.016253707056877984
AP890926-0119  0.016253707056877984
AP890712-0217  0.016253707056877984
AP890726-0170  0.016253707056877984
AP890726-0175  0.016253707056877984
AP890726-0192  0.016253707056877984
AP891115-0161  0.016253707056877984
AP890815-0014  0.016253707056877984
AP890802-0007  0.016253707056877984
AP890731-0054  0.016253707056877984
AP891118-0030  0.016253707056877984
AP890731-0051  0.016253707056877984
AP890911-0004  0.016253707056877984
AP890815-0043  0.016253707056877984
AP891118-0047  0.016253707056877984
AP891118-0049  0.016253707056877984
AP890714-0161  0.016253707056877984
AP890919-0170  0.016253707056877984
AP890728-0139  0.016253707056877984
AP890701-0126  0.016253707056877984
AP890919-0180  0.016253707056877984
AP890801-0107  0.016253707056877984
AP891129-0144  0.016253707056877984
AP890731-0084  0.016253707056877984
AP890801-0109  0.016253707056877984
AP890731-0078  0.016253707056877984
AP890701-0115  0.016253707056877984
AP891208-0178  0.016253707056877984
AP890802-0070  0.016253707056877984
AP891117-0149  0.016253707056877984
AP891208-0180  0.016253707056877984
AP890802-0082  0.016253707056877984
AP891208-0183  0.016253707056877984
AP890701-0112  0.016253707056877984
AP890822-0039  0.016253707056877984
AP891208-0193  0.016253707056877984
AP890726-0101  0.016253707056877984
AP890801-0139  0.016253707056877984
AP890704-0096  0.016253707056877984
AP890726-0114  0.016253707056877984
AP890823-0034  0.016253707056877984
AP890726-0126  0.016253707056877984
AP890823-0037  0.016253707056877984
AP890714-0121  0.016253707056877984
AP890714-0157  0.016253707056877984
AP891117-0104  0.016253707056877984
AP890822-0087  0.016253707056877984
AP891207-0109  0.016253707056877984
AP890823-0006  0.016253707056877984
AP891118-0093  0.016253707056877984
AP891208-0151  0.016253707056877984
AP890726-0143  0.016253707056877984
AP890822-0092  0.016253707056877984
AP891208-0161  0.016253707056877984
AP891222-0178  0.016253707056877984
AP891121-0059  0.016253707056877984
AP891222-0184  0.016253707056877984
AP890704-0047  0.016253707056877984
AP891225-0012  0.016253707056877984
AP890912-0201  0.016253707056877984
AP891128-0029  0.016253707056877984
AP890904-0122  0.016253707056877984
AP891121-0006  0.016253707056877984
AP891117-0194  0.016253707056877984
AP891201-0020  0.016253707056877984
AP891225-0049  0.016253707056877984
AP890630-0090  0.016253707056877984
AP890911-0094  0.016253707056877984
AP891225-0096  0.016253707056877984
AP891222-0107  0.016253707056877984
AP891222-0132  0.016253707056877984
AP891222-0136  0.016253707056877984
AP891214-0161  0.016253707056877984
AP891214-0177  0.016253707056877984
AP891117-0151  0.016253707056877984
AP890919-0100  0.016253707056877984
AP890919-0060  0.016253707056877984
AP890822-0105  0.016253707056877984
AP890822-0107  0.016253707056877984
AP890830-0152  0.016253707056877984
AP890919-0062  0.016253707056877984
AP891117-0162  0.016253707056877984
AP891110-0181  0.016253707056877984
AP890819-0135  0.016253707056877984
AP890911-0043  0.016253707056877984
AP890822-0143  0.016253707056877984
AP891209-0053  0.016253707056877984
AP890629-0100  0.016253707056877984
AP890822-0155  0.016253707056877984
AP890629-0115  0.016253707056877984
AP891121-0149  0.016253707056877984
AP890913-0218  0.016253707056877984
AP891214-0143  0.016253707056877984
AP890913-0223  0.016253707056877984
AP890728-0030  0.016253707056877984
AP890911-0081  0.016253707056877984
AP890728-0027  0.016253707056877984
AP891225-0101  0.016253707056877984
AP891121-0183  0.016253707056877984
AP890913-0202  0.016253707056877984
AP891121-0118  0.016253707056877984
AP890911-0072  0.016253707056877984
AP890911-0075  0.016253707056877984
AP890728-0066  0.016253707056877984
AP890708-0116  0.016253707056877984
AP890728-0064  0.016253707056877984
AP891222-0092  0.016253707056877984
AP890701-0130  0.016253707056877984
AP891222-0011  0.016253707056877984
AP890629-0162  0.016253707056877984
AP890726-0067  0.016253707056877984
AP891221-0052  0.016253707056877984
AP890718-0052  0.016253707056877984
AP890718-0072  0.016253707056877984
AP890806-0056  0.016253707056877984
AP890728-0003  0.016253707056877984
AP891201-0090  0.016253707056877984
AP891201-0096  0.016253707056877984
AP891121-0080  0.016253707056877984
AP891121-0089  0.016253707056877984
AP890819-0075  0.016253707056877984
AP890803-0139  0.016253707056877984
AP890825-0144  0.016253707056877984
AP890922-0124  0.016253707056877984
AP890922-0114  0.016253707056877984
AP890825-0171  0.016253707056877984
AP890825-0170  0.016253707056877984
AP890830-0117  0.016253707056877984
AP890922-0102  0.016253707056877984
AP890812-0008  0.016253707056877984
AP891201-0120  0.016253707056877984
AP890825-0188  0.016253707056877984
AP890825-0187  0.016253707056877984
AP890728-0196  0.016253707056877984
AP890817-0068  0.016253707056877984
AP890728-0186  0.016253707056877984
AP890715-0066  0.016253707056877984
AP890630-0100  0.016253707056877984
AP890715-0045  0.016253707056877984
AP890817-0099  0.016253707056877984
AP890817-0094  0.016253707056877984
AP890707-0115  0.016253707056877984
AP890715-0099  0.016253707056877984
AP890810-0174  0.016253707056877984
AP891126-0079  0.016253707056877984
AP891219-0155  0.016253707056877984
AP891219-0142  0.016253707056877984
AP891110-0066  0.016253707056877984
AP891116-0080  0.016253707056877984
AP890916-0040  0.016253707056877984
AP891115-0177  0.016253707056877984
AP890727-0056  0.016253707056877984
AP890916-0029  0.016253707056877984
AP891129-0127  0.016253707056877984
AP890817-0010  0.016253707056877984
AP890911-0138  0.016253707056877984
AP891129-0112  0.016253707056877984
AP890725-0170  0.016253707056877984
AP890922-0077  0.016253707056877984
AP890714-0119  0.016253707056877984
AP890707-0163  0.016253707056877984
AP890629-0003  0.016253707056877984
AP890911-0172  0.016253707056877984
AP890801-0121  0.016253707056877984
AP891126-0075  0.016253707056877984
AP890629-0062  0.016253707056877984
